booking_id,passenger_key_hash,flight_id,booking_date,status,seat_number,status_valid_flag
B1898,8e26350544cae3f0f70ce8db62951546a2e8e09af01719b2917ac5c05e1798cc,AI187,2025-10-03 11:37:36.952,PENDING,10D,True
B1899,80bcebf41c4bf5f4674440fa55601c0d61d8d8d07e65ebf851a5d01d7ed599ae,SJ124,2025-09-28 11:37:36.952,PENDING,4B,True
B1900,89fef259b03bd24a0b841cd92ec8accc906ac07ab48804c073e5facfc880bcc5,SJ223,2025-10-06 11:37:36.952,CANCELLED,11C,True
B1901,4501ed1c58dd1fd2e579358f8d11c8862f6f538680eb712ec38db5827d52e883,UK103,2025-04-25 11:37:36.952,CONFIRMED,21A,True
B1902,a2e1a6df1b20d75758869362fdcd51f72b40da14a5f7f80910562c4e736e9993,SJ157,2026-02-08 11:37:36.952,CONFIRMED,14F,True
B1903,680933683d5650204f499668478e9ceed7b994ffc70329e2e7e8993996f3cbdc,6F242,2025-11-06 11:37:36.952,CONFIRMED,9B,True
B1904,c6609517bbe9e32d4ba09050c18bbfe68e64408d4c2c416d53f11e60c14374f8,UK213,2025-07-01 11:37:36.952,CONFIRMED,8B,True
B1905,72097e858425a287cb6a182758abb1f765a4f22ee53503cc2271728328ffd2b9,SJ120,2026-02-13 11:37:36.952,PENDING,24B,True
B1906,2be53f37298895795632144e52510d368f55e0345c1caa035315f419bb8c795f,AI035,2025-08-11 11:37:36.952,CANCELLED,22B,True
B1907,06cf5fba4db048c6700c1058a21ce384bf0093a18e77441744df25a610cba230,6F147,2026-01-14 11:37:36.952,CANCELLED,1B,True
B1908,2dc43d859714a78e509c0d7143436d2f896de5518e1837c78151c59ccd78bcf1,SJ229,2025-08-09 11:37:36.952,CANCELLED,23B,True
B1909,2bb472f799372f4d0f11780096f1b1c58d98d65d1f611d7d7e881bd650f76a1e,AI230,2025-11-14 11:37:36.952,PENDING,31B,True
B1910,b3b2bddc4a1da01906c583ec44330f267849113c6afe3d26e04eafb43be7bbba,UK162,2025-06-10 11:37:36.952,CANCELLED,5C,True
B1911,31992dce7e9c9433e21177f4b93370fbe1796e7ac7ccc3e608ea5e32af4c2512,AI066,2025-05-29 11:37:36.952,PENDING,27C,True
B1912,914fd328b6838ba3379c85bfac895fc6f0440b603b55ed4f057733c56c04d6b9,6F205,2025-09-09 11:37:36.952,CANCELLED,19D,True
B1913,a1807f6186c536cb15f0948b636e884457174bd4c2692684959ad17b212b2efd,AI124,2025-05-24 11:37:36.952,CONFIRMED,27B,True
B1914,79033b56d853693270e1b765fcd2c2250f8517228f25b69ce7432d748caae205,UK114,2025-10-19 11:37:36.952,PENDING,20A,True
B1915,872c2d1f8a7597ddba7c1d468c0ba7268feb945671e8b5048128902ef9717b02,AI231,2025-06-03 11:37:36.952,CANCELLED,18B,True
B1916,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI113,2025-10-30 11:37:36.952,CONFIRMED,7D,True
B1917,431bbc9bb28a7a5e0bf25020314c9e2c077bcec5d4488d3ac5565978cd0a75fe,UK180,2025-08-03 11:37:36.952,INVALID,27A,False
B1918,3f99f09b8067da26accb576db3f2755d59455a28748eeec02fdadd515a928c70,UK180,2025-10-07 11:37:36.952,CONFIRMED,2B,True
B1919,1f68d46059da9b9a4a5c3336102586d3876540469f32e6a4145a3a2905a10279,6F080,2026-03-17 11:37:36.952,PENDING,7C,True
B1920,1ca865e5a1e1372e2cc2ceb74207227ffc8b5a70f33c3f8703ca456f0945e90e,SJ095,2025-05-11 11:37:36.952,PENDING,14A,True
B1921,68804d131b57c8e9ee1cf92265724a27b05a6295f7b18b2f0784c35a884bb867,SJ115,2025-04-24 11:37:36.952,CANCELLED,21F,True
B1922,8785d97a49642176b602076e8b51275a505e4a6609cb0c4d13cfcea549aa83b5,AI142,2025-05-14 11:37:36.952,CONFIRMED,7D,True
B1923,d875da9e30d8c13cf9ffaf98a173908efd97998420362dbb0b645c106a87a144,UK169,2025-11-28 11:37:36.952,CANCELLED,33F,True
B1924,2bb472f799372f4d0f11780096f1b1c58d98d65d1f611d7d7e881bd650f76a1e,SJ041,2025-05-04 11:37:36.952,CANCELLED,27D,True
B1925,6dbf5c97b3972bc33cc630fd9406dd1e2957e28daf5a308f8093967137802876,UK171,2025-04-20 11:37:36.952,CONFIRMED,7D,True
B1926,e3c878433ba57c2ca8f9d7b744b733276d9abeeb89a525718046754145e586fd,AI081,2025-11-27 11:37:36.952,CANCELLED,18F,True
B1927,9dbf68e071e2c1bc37c5acc4c1e6272d719672928db5a6393249fee4ee9951b0,AI162,2026-01-28 11:37:36.952,PENDING,27D,True
B1928,dcadd8f9dc6e69dbaf18cc7bf47beee23eb6d886188c54137af3eff804a0c35f,SJ037,2026-01-23 11:37:36.952,CANCELLED,6F,True
B1929,da15c99dc20d50e06abebbb036a7275c44ea7d078611a19e8af04cf4cbd45319,SJ037,2025-11-05 11:37:36.952,CONFIRMED,6A,True
B1930,b502debe7f09d395199c85c9dc20b9edbc7eb055b4499ff2ea811a2cf747ddfb,UK080,2025-12-16 11:37:36.952,PENDING,3B,True
B1931,696200fd839848b14ea262f6d11b23f059a1f0a6d4d9a7e2ff44462bd08d35b5,SJ031,2025-09-26 11:37:36.952,PENDING,16C,True
B1932,39d0aaae71bcfd7effbecccce4fc4b1af0677da8668619a85134adf6118f65f9,AI199,2025-12-28 11:37:36.952,CANCELLED,4B,True
B1933,69b5e68dd6e023bdce827c0154123c85c52134492db4a8d2f6017b5502cb9da6,6F082,2025-05-28 11:37:36.952,CANCELLED,7B,True
B1934,28f3c2a8d2b4e70a54c280efe2a2d76a3e7523064fd65364d23f0a86d872cee7,UK217,2026-04-12 11:37:36.952,PENDING,9F,True
B1935,9ab181240ed03a0587f533cac6caa7fa5ae0aacac783e8ab8d4a8728a0568ac7,UK014,2026-04-13 11:37:36.952,CANCELLED,6C,True
B1936,6e3bf1fbe8842e4fb711056e506f5e69467892c32e545a3e4929ec473b3eb207,SJ180,2026-01-11 11:37:36.952,CONFIRMED,14D,True
B1937,83c85f81da982d4c9ed3c2fcc836cdf2659cfb58f416a0ba429b205847099db5,6F268,2026-02-19 11:37:36.952,CANCELLED,16E,True
B1938,66ff10bdebab942a3691e4b67ccf38b283d06a7e95740612404d27f022adc272,UK205,2026-04-07 11:37:36.952,CANCELLED,19B,True
B1939,3690dd88fd47d82ecc15b98b3a6543e9b3b99ea9e554806446dabf33557a288d,SJ212,2025-07-22 11:37:36.952,PENDING,22B,True
B1940,7f99da50ad19a494319bdc53c673ce72e1234ad854bd1169498fae6d6e9fcacd,UK052,2025-06-25 11:37:36.952,CANCELLED,17C,True
B1941,86d87cbac905451cd1cf943b93648d0f6b147644f646a978feb82bf0245d63b5,UK230,2025-06-13 11:37:36.952,CANCELLED,19D,True
B1942,6ec4e1e528492a65f2ea39d1af0eea8bb76ad5957e63b496e148edb2a37093cc,AI145,2025-07-18 11:37:36.952,CANCELLED,23D,True
B1943,7b3d44d6828e3b78308e415c43238352b0b6f56ef167c891dc1c9bb0aa38c364,SJ035,2026-03-13 11:37:36.952,CONFIRMED,7E,True
B1944,a23a32c91af035e12834819b51c2781e7adb28126771f5db1c654d22f68fb8bd,SJ184,2025-07-20 11:37:36.952,CANCELLED,10B,True
B1945,ead35841a79fee2737d8873b15d094d44e54d831f202fb3ddc4fa84ae3ebb6ad,6F207,2025-11-03 11:37:36.952,CONFIRMED,24A,True
B1946,360aedd4c530685d1e43c10ce4c08b4b058c3d72906b4d4ddc621c898663fb49,UK144,2026-03-30 11:37:36.952,CONFIRMED,15A,True
B1947,f15c5a7ae439f4d0d814a0da0ed58a95284bc4359467ecfbb10bcd62e48d1e17,AI126,2025-10-22 11:37:36.952,CONFIRMED,1A,True
B1948,b53cd664d3caa7d3461db14d746ee0bac972b79bc4dafeabb23ab761cbc4dccb,SJ145,2025-05-19 11:37:36.952,CONFIRMED,10A,True
B1949,faec6ca7abdf3539a15d61953d677a4cc40aeadae245e68d78d68225b5c5127e,6F040,2025-05-16 11:37:36.952,PENDING,15B,True
B1950,31992dce7e9c9433e21177f4b93370fbe1796e7ac7ccc3e608ea5e32af4c2512,UK049,2025-06-15 11:37:36.952,CONFIRMED,21B,True
B1951,f0dc16ef2ccee2c0811edee2f0c602b0376a7e022cd5e8e7e422a6f3a12862ce,UK049,2026-03-18 11:37:36.952,CANCELLED,3F,True
B1952,588df506ea4da5834e6f14e61a648232d728e8fdf5576a3d7c78f590ecee346e,AI087,2025-10-18 11:37:36.952,CONFIRMED,2C,True
B1953,cbe07980b1f4550e71361c041c8f378a123c61cebc1758c6e1b80a2e268275a5,AI152,2025-05-24 11:37:36.952,CANCELLED,19A,True
B1954,8a16a7c19a04da5413ff22e9804a9a32b319fdc0212f9c9998e3f7080d1a6237,SJ240,2025-11-06 11:37:36.952,CONFIRMED,2A,True
B1955,e71aecf5c85c1563c0d170ad78b68833121b0e9212d6e36fc3c6c20e63dfbb7d,AI212,2025-09-14 11:37:36.952,PENDING,22B,True
B1956,d86941865dd04287dc46753709a6c0e929d3a9239a2d9b325840e3799b238186,AI064,2025-09-21 11:37:36.952,CONFIRMED,3B,True
B1957,075f6dd5d6befe2ed58ab07f2ce22efa55b8c935c798f1589f004e1576553551,6F093,2025-06-07 11:37:36.952,CONFIRMED,32E,True
B1958,11bfb207a6af40b89d6f9fea27b5195675e39b3e90275c4269ae478ae5a32711,AI118,2025-04-28 11:37:36.952,PENDING,29C,True
B1959,c6b1aec37b36e779f2f918cbe3af9762d4d771d5fdfe40728db86930c250bca8,AI172,2025-12-19 11:37:36.952,CONFIRMED,23D,True
B1960,c6a585d0daae307ac216d4febb8665d87f55a5e48b317045c1722955ad85e9fd,6F183,2026-01-30 11:37:36.952,CANCELLED,27E,True
B1961,43ed3ef0874d6ee44b32b0f1e731d476502d43b7c5ee43f753207e3498887963,6F200,2025-07-15 11:37:36.952,CONFIRMED,28A,True
B1962,20e09fcd1bcdf6adcace35266b8c3d44d1b16ac792d199846a07ecfb1f4d5dd1,SJ077,2025-12-23 11:37:36.952,CONFIRMED,18C,True
B1963,da15c99dc20d50e06abebbb036a7275c44ea7d078611a19e8af04cf4cbd45319,UK030,2026-02-24 11:37:36.952,CONFIRMED,27F,True
B1964,34c9340fb7652ca435fdff9038ab148519b671b18baf1b2135edabfe3c3990ef,SJ232,2025-05-21 11:37:36.952,PENDING,18B,True
B1965,8249f45e7acc37f4632d0a259fbec44a4ed875f9ba9f655e0c57b224d001a1f9,6F090,2026-01-29 11:37:36.952,CONFIRMED,20D,True
B1966,028cb64631392a377977c87bedcb83b08efa3795ef7252615e60dd9e8b72102e,UK002,2025-11-06 11:37:36.952,CONFIRMED,12B,True
B1967,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,AI154,2025-07-03 11:37:36.952,CANCELLED,22C,True
B1968,badbc8cd2f0a1abb3798a7e4bfe25aeb01f21bc0469d012e92ad7a53f4909490,6F089,2025-10-11 11:37:36.952,CONFIRMED,2D,True
B1969,ec0811c1674ac79813b0b65c9f9a11f245207d0976e55485d92910094e644390,6F218,2026-04-08 11:37:36.952,CONFIRMED,29A,True
B1970,704f2f60253518efc14299ff656eb4988280160e8ddf10b534a049233fcfa873,6F241,2025-11-26 11:37:36.952,CONFIRMED,12B,True
B1971,e0c4ae7c95c83413b3810dd2b7255fcbf8bf407eef7a1b01f21fc01e0d1b73e1,6F116,2025-08-20 11:37:36.952,CONFIRMED,2B,True
B1972,7eaf1e6c1630f0c8a2856d98642aa558e04431b37f75a59a998747e5f9e8496c,UK199,2025-04-18 11:37:36.952,CANCELLED,19B,True
B1973,907899adc7befe7a3cf0c0e78d12864b7810bfac2e943f81733ef0096b7819b0,SJ033,2025-04-28 11:37:36.952,CANCELLED,8C,True
B1974,e851077501cff6e3779cda283f08b1ff8ce02b3d044258a6f250445dff32101b,AI210,2025-08-03 11:37:36.952,PENDING,15B,True
B1975,72097e858425a287cb6a182758abb1f765a4f22ee53503cc2271728328ffd2b9,UK148,2025-08-26 11:37:36.952,,20E,False
B1976,7f7a4a05ac7584dc445b403e3f3476be43426f7f0889117eb963af5f8bb1d4c5,AI229,2025-08-27 11:37:36.952,PENDING,16F,True
B1977,90b4e732ed7b857b631db1628f6d3aacca64e3954d38a803da76f97f588eaec2,UK005,2026-01-01 11:37:36.952,PENDING,4A,True
B1978,d871d6c1b0f4950d7432ed3b0be98732dd480e982ae01be6db6934de4e5f7012,SJ080,2025-12-07 11:37:36.952,CONFIRMED,12C,True
B1979,ddabb59a9826ea31b1ce182b4b327e1e5be2fcb5627388dbe0084a381530843a,SJ092,2025-12-02 11:37:36.952,CANCELLED,1F,True
B1980,cd5edf67052a03de5a25e4737de41990014e3d5225e431755c3604ee897399a1,SJ055,2025-12-04 11:37:36.952,CANCELLED,15A,True
B1981,0211dba0308362d09d12cce5048bc85a2ef253da3e6168f427992abe6729bcef,AI239,2025-05-17 11:37:36.952,CONFIRMED,19D,True
B1982,906ea2a505d51fd41a2b2f02d9dfc962d3831101cd8232792ccfed55ec6303da,6F162,2025-06-17 11:37:36.952,,7A,False
B1983,9a57d7ee1548ab67caf8771c78d3e18274a374f4171abf9c1204676920d8051c,UK101,2025-06-28 11:37:36.952,,27A,False
B1984,2b02232c958f1607f52bcb9a52298be186b284426ff53a827413c26508d082ca,6F198,2025-04-25 11:37:36.952,CONFIRMED,27F,True
B1985,7ae0a3e744a2bd37750d3b84ed95f70b570eb5c4367f6454611d81e778484d33,6F239,2025-09-28 11:37:36.952,CONFIRMED,31F,True
B1986,479494608e848a1d5d0d63f7eca2960cb719fa53a73d3843775867fd73e68570,SJ177,2025-10-07 11:37:36.952,CONFIRMED,13F,True
B1987,739aa8b2a541b46e473efc1cbf3aca0a7c136e4a102c437bec6d2a1b70486e84,6F044,2026-03-12 11:37:36.952,CANCELLED,19F,True
B1988,8f17adbeae4fc7c3ee6893ebd6558cfd4943303f3c27ddd33e31e307de8a659e,6F248,2026-02-17 11:37:36.952,PENDING,13A,True
B1989,c78855de749f50c7f98e978b2cfdd41aa62ab578f4c1a64e282225ec59b10bc2,6F002,2025-12-10 11:37:36.952,,16F,False
B1990,c1a316f03b3ae5a203bbe1db1b8f5b4dbac55098aca918d8902272408387712a,SJ197,2026-03-31 11:37:36.952,CONFIRMED,14B,True
B1991,f0316f28ef6214df53c678ecde337e63f431b074b6cbf48b8fc4df3a0b16bef7,UK091,2026-01-14 11:37:36.952,CANCELLED,22E,True
B1992,21b69c3f33f23bff6682534eb2985655efef5b8d811c12b3598bd7c5078c22e6,6F215,2025-04-25 11:37:36.952,CONFIRMED,25C,True
B1993,a04db1b85ec66df8d551e8c37b9b69bc4e1ff6bc91c7992d9d371ebf4f5d58c4,AI093,2026-03-11 11:37:36.952,CANCELLED,5B,True
B1994,c46369250fdd0d074e41fd163d88486f7b572e67f60fd4acb0d243cbe7bf1e0f,UK090,2026-03-31 11:37:36.952,CONFIRMED,21D,True
B1995,a7885c0bc0f34d98302ce80a22db1f2e36eece420268def71da508cb274e2f65,SJ005,2025-11-20 11:37:36.952,CANCELLED,11C,True
B1996,ce67dbcfa56c14cf28b1fa6f7aa2fd32ec5afdd38c0115d7968aacde47d34093,UK106,2025-08-08 11:37:36.952,CANCELLED,27E,True
B1997,5c67efc01eb595f27aba409d16d77d677572da560aa9687a3dd588f0763782dd,6F223,2025-05-03 11:37:36.952,PENDING,27B,True
B1998,3d2940729fbff8538a600d72d32500444e43f8339fa9e7c8d33d7a7d1f4eb42a,6F011,2025-10-23 11:37:36.952,CONFIRMED,14C,True
B1999,109ca04420be7bd482269ed2ae4255dcd71241c4ba0ccae0fec8c698ff0eb2ae,UK124,2025-08-08 11:37:36.952,INVALID,12B,False
